I0,A11,B11,D11,L,f,b,h,S,lambda,KXL,KYL,KZL,KXR,KYR,KZR,Pcr
1.0757922,18761336.0,664.9083,36.21977,2.1526453,0.33249816,0.060417235,0.0048743407,2.282663,1642.8612,1.215997,1.7270236,230.64323,0.17221524,3.4462123,129.88838,34.308655
8.607362,400723420.0,-42050.242,4878.628,2.0090194,0.30794433,0.17812823,0.012338808,2.1286027,610.0538,10.0,10.0,1000.0,10.0,10.0,1000.0,33.956223
7.339081,111671860.0,-2.910383e-11,3193.7375,2.1898026,0.22075383,0.06748591,0.017969757,2.2477777,420.31567,5.1825356,4.2290483,830.5913,5.1825356,4.2290483,830.5913,13.297807
0.060187396,1417411.1,18.436874,0.37409538,0.88335454,0.078680664,0.00744963,0.0018336241,0.9017022,1755.1729,4.8130107,1.8591634,353.74985,4.9559135,5.6979084,678.6273,45.803497
0.9873285,33559396.0,3245.362,110.25274,2.4832065,0.49050176,0.049988665,0.0062805177,2.7215588,1501.5165,6.476497,7.3730335,478.38934,6.476497,7.3730335,478.38934,36.20507
2.4136624,65040196.0,5569.7036,323.97815,1.6044941,0.22375202,0.08797249,0.0077653914,1.6841943,754.61475,8.976361,8.182572,863.9839,7.2481813,7.832768,974.02344,40.514565
3.5902002,64131784.0,1.8189894e-11,239.7485,2.1081462,0.17633548,0.11084833,0.006462293,2.146843,1110.3477,7.6584377,7.025761,404.3374,7.6584377,7.025761,404.3374,16.340092
3.1550143,52121036.0,9905.392,290.91467,2.1739848,0.32775223,0.08379033,0.008166493,2.2993596,973.26385,10.0,10.0,0.0,10.0,10.0,0.0,16.057274
2.4500465,21376464.0,-58.901035,50.31304,2.3133142,0.20052877,0.06378899,0.0055074524,2.3588662,1537.556,10.0,10.0,0.0,10.0,10.0,0.0,8.892141
1.2260331,19543358.0,0.0,135.3851,2.275621,0.1998825,0.03520701,0.008858451,2.3216088,882.07025,2.8223612,0.7631467,453.9381,2.8223612,0.7631467,453.9381,16.142813
0.6468341,12008949.0,-76.06466,14.868711,1.4084339,0.11570351,0.028165715,0.0039040893,1.4333854,1288.1866,5.854402,9.743695,449.0948,3.0661378,8.939855,966.0841,24.99649
1.0411739,34539810.0,902.07275,67.14561,1.9473834,0.3000975,0.042119585,0.004941546,2.0644858,1480.6863,9.616317,8.488992,825.7424,8.967625,5.929959,799.5749,39.019714
0.98274726,13290422.0,-9.094947e-13,21.96145,1.6271527,0.17863365,0.034063164,0.0043307478,1.6780312,1305.3859,7.90367,1.9222192,803.48535,7.90367,1.9222192,803.48535,31.586784
0.38021964,14698602.0,716.85944,7.5934777,0.7304887,0.059946954,0.028586447,0.0025555645,0.74340314,1034.2893,0.1983389,5.5165877,357.42117,3.0315113,1.6357293,534.21655,30.631283
2.8510358,59700748.0,-1842.4664,148.10153,2.612892,0.4114824,0.10580793,0.005628783,2.7766366,1762.906,4.6694384,6.553765,798.4868,5.1447864,5.3337827,717.6065,29.288689
18.552303,393604670.0,165218.62,6424.2744,2.634275,0.48554823,0.22973602,0.013935843,2.8564835,707.04944,10.0,10.0,1000.0,10.0,10.0,1000.0,29.527208
4.425706,142803820.0,1394.47,589.69714,2.870456,0.25433132,0.094625585,0.0071098707,2.9294639,1441.5958,0.96203655,5.437734,387.46136,3.8765035,0.4452296,430.4997,13.968808
1.5917664,17760878.0,1.8189894e-12,23.480772,1.7367973,0.24017063,0.06976815,0.0038597514,1.8216851,1584.3434,10.0,10.0,0.0,10.0,10.0,0.0,18.767944
0.37419954,7697430.5,525.3689,6.0917854,1.0109973,0.2749977,0.014556719,0.0031525313,1.1847893,1331.8082,10.0,10.0,0.0,10.0,10.0,0.0,47.339264
0.5482392,37030170.0,5782.533,131.21866,2.9313118,0.31351715,0.032752417,0.0065055196,3.0184233,1603.4677,3.4475248,1.2094412,151.75597,3.4475248,1.2094412,151.75597,17.080114
3.66703,45588824.0,-847.333,134.98856,2.7110672,0.24989332,0.113862224,0.0060092197,2.7712955,1610.5105,10.0,10.0,1000.0,10.0,10.0,1000.0,15.717945
6.10531,304096640.0,1.4551915e-10,5234.519,2.6833498,0.608653,0.17206062,0.014023887,3.0157335,726.8761,7.484845,9.3432045,578.4994,7.484845,9.3432045,578.4994,34.244606
4.782673,104016300.0,-3791.0454,359.2967,2.4773076,0.2500031,0.09962697,0.006491633,2.5430307,1368.2823,10.0,10.0,1000.0,10.0,10.0,1000.0,19.209263
0.19509016,7050225.0,2.2737368e-13,3.934744,0.6436971,0.079923496,0.015768271,0.0025511368,0.66925794,895.8531,7.560311,2.6241558,521.56976,7.560311,2.6241558,521.56976,89.670555
0.9745172,33188390.0,1260.3645,143.80621,2.6799784,0.400645,0.028283257,0.0075062444,2.8320663,1360.5286,10.0,10.0,0.0,10.0,10.0,0.0,13.501439
11.627641,389485630.0,-39360.78,6138.4146,2.8826509,0.4877579,0.18594062,0.013939541,3.0896463,778.263,9.623525,8.731879,459.8077,3.8816254,9.931216,793.51715,26.84619
1.2813221,32543948.0,4436.4365,73.17209,2.1879742,0.37017402,0.08047721,0.0051783524,2.3450537,1563.9224,1.197485,2.8550196,31.139858,1.197485,2.8550196,31.139858,32.255703
1.1554226,27939514.0,-726.0585,199.05779,2.4783633,0.23403345,0.048680894,0.009043857,2.5360954,950.13525,5.552879,8.286818,482.00116,6.228617,9.851351,970.91003,17.509064
2.2192125,41071140.0,1.8189894e-12,83.786476,1.5644447,0.3424171,0.094213866,0.004759833,1.7459676,1222.412,0.2997066,2.6082387,109.97576,0.2997066,2.6082387,109.97576,56.69414
9.454832,292897820.0,-1010.9645,2102.2888,2.2119012,0.3720413,0.14843568,0.009373972,2.3689537,884.2365,8.270714,7.1077404,576.3845,4.8330636,8.11768,751.51654,34.849747
11.008844,268732450.0,-5.820766e-11,8090.143,2.14615,0.30660883,0.10026198,0.018421529,2.2578156,411.50055,7.1171803,4.793575,153.75476,7.1171803,4.793575,153.75476,27.10429
2.7133052,98479864.0,6701.975,610.6536,2.4633837,0.2400815,0.112781644,0.008744387,2.5244288,1013.76984,10.0,10.0,1000.0,10.0,10.0,1000.0,18.034641
1.9534863,23172274.0,-7.275958e-12,117.60384,2.8190632,0.45313066,0.03777239,0.0077128205,3.002735,1332.8785,4.064949,6.796593,447.9261,4.064949,6.796593,447.9261,27.401398
0.45884264,18672942.0,-1218.9861,16.822634,1.196688,0.12835573,0.03172651,0.0033068608,1.2324485,1298.4587,4.9896345,0.3167442,641.0452,3.1232462,7.4792967,672.1188,42.07195
1.9543178,31700532.0,2337.1484,50.436653,1.2743943,0.29028562,0.08142219,0.004368682,1.4334717,1136.4471,9.2707,9.0141535,894.2681,9.2707,9.0141535,894.2681,73.21747
3.1132705,55099240.0,2661.169,185.58948,1.302342,0.10663815,0.121268004,0.006628869,1.3252655,722.1028,10.0,10.0,0.0,10.0,10.0,0.0,14.1619
0.2037186,9003157.0,331.80997,4.6028414,1.1427532,0.14548269,0.022159087,0.0024779553,1.1903805,1664.831,1.8324108,0.50179607,611.45685,1.8324108,0.50179607,611.45685,52.9901
4.764363,114679450.0,-2251.973,492.6517,2.2918735,0.29932564,0.08702317,0.0074114464,2.3922217,1154.1818,1.7701273,2.1268735,489.69946,1.9147011,4.695219,526.3025,27.511454
2.1355107,51045388.0,1.4551915e-11,398.30923,0.70111,0.12152401,0.07181611,0.00948654,0.7537975,269.8502,10.0,10.0,0.0,10.0,10.0,0.0,53.522068
0.6598724,13585638.0,164.81393,6.5727487,0.9902396,0.13145751,0.03508526,0.0024929643,1.0349832,1487.9893,1.294476,0.30559537,312.87418,0.85974133,0.58274,149.70499,63.915623
2.6801271,113774730.0,19904.908,386.11932,1.9277143,0.32106164,0.11141998,0.006359675,2.0620606,1119.3439,10.0,10.0,0.0,10.0,10.0,0.0,19.516104
5.5501533,72194570.0,-5638.2627,449.6143,2.0977268,0.39984632,0.10091447,0.00858827,2.2861373,916.0824,1.1761397,3.2029326,437.82697,1.2160031,5.6499805,240.14276,40.87133
21.631912,414677630.0,61827.867,8012.003,2.7082345,0.21521416,0.18468767,0.01564125,2.7531734,626.35175,9.247188,4.0661416,184.03229,3.2902048,1.8047675,789.8089,9.201175
1.777715,65245380.0,6108.9526,165.3007,1.7581503,0.18173885,0.088549234,0.0056096395,1.8070347,1135.2827,8.960576,5.820108,696.4516,9.44003,9.887959,734.58325,27.01875
9.136789,234771980.0,5.820766e-11,2711.0193,2.7869213,0.64997184,0.19429003,0.011371701,3.1500986,927.0027,10.0,10.0,1000.0,10.0,10.0,1000.0,33.633675
0.23816122,2001895.2,4.0374985,0.39201444,0.59045386,0.06272824,0.020939426,0.0015848452,0.60777193,1373.4419,6.2711225,8.393577,742.5329,0.34007984,7.704095,942.2696,83.21836
7.2150607,155655250.0,-27104.03,1725.2938,2.5768945,0.35834908,0.12667368,0.011818778,2.7042089,812.25165,1.2298124,4.1311502,160.16101,1.1805968,2.7539012,613.1058,24.941416
0.60244197,8976940.0,338.18378,6.871236,1.2950814,0.23053284,0.024600469,0.0030831043,1.397407,1597.2382,9.684811,7.0090785,691.5245,2.0452914,8.453255,966.1569,66.22013
0.5598685,11367613.0,-492.10895,22.195377,2.3177116,0.24383824,0.022326184,0.0050120302,2.3844092,1706.413,0.57750857,2.0821037,590.9869,5.8746166,2.4066758,84.88052,21.762197
2.7858691,54666604.0,6320.4795,125.34144,0.86028236,0.08803358,0.08126006,0.005381417,0.8837349,583.62744,0.26113257,6.8963184,390.14948,0.8614158,2.1379626,211.86034,26.17429
3.5964792,52147980.0,-7.275958e-12,334.21097,1.4564502,0.12998246,0.11077636,0.008529468,1.4868187,587.30865,10.0,10.0,0.0,10.0,10.0,0.0,13.690803
3.1468434,32738908.0,-344.56958,136.46274,2.4191618,0.36581638,0.059415855,0.0072096135,2.5594811,1253.6521,10.0,10.0,1000.0,10.0,10.0,1000.0,30.830465
1.7874724,53510812.0,3.637979e-12,208.48402,2.0723286,0.27442518,0.057611387,0.0067643635,2.1655183,1097.1001,9.40091,1.2795755,412.19833,9.40091,1.2795755,412.19833,30.204027
1.7178679,47485584.0,3591.947,110.89975,1.7421288,0.3749903,0.08417212,0.0053824103,1.9381552,1268.2479,1.7450423,6.0632505,891.974,7.3570256,9.105369,989.3093,54.453014
18.000032,437101660.0,85110.69,7598.3237,2.2052598,0.22164659,0.17616162,0.01508332,2.2633028,542.84393,3.3285203,2.0106487,106.78682,1.318138,4.7493668,614.35803,14.085967
4.3352137,255005140.0,53607.62,4423.404,1.5168046,0.16083051,0.101170026,0.014823385,1.5611254,374.82968,10.0,10.0,1000.0,10.0,10.0,1000.0,17.703007
1.4753231,39200290.0,0.0,58.890293,1.7201551,0.23325543,0.0675705,0.004116238,1.8011221,1469.4875,6.0098805,8.9595375,761.9798,6.0098805,8.9595375,761.9798,37.071724
0.1918809,12008424.0,259.95096,4.768692,1.0093158,0.15997009,0.031863607,0.0021726787,1.0733428,1703.2633,10.0,10.0,1000.0,10.0,10.0,1000.0,76.01434
11.873649,257229970.0,17061.367,9019.661,2.3952,0.3458284,0.12357544,0.021271577,2.5223756,425.96646,5.9939756,4.538095,381.05832,2.7640078,0.40348777,816.9573,24.894596
5.2362022,63011924.0,7.275958e-12,1458.6365,2.6882007,0.21541402,0.06842769,0.016289517,2.7335477,568.1519,10.0,10.0,1000.0,10.0,10.0,1000.0,9.471468
14.327398,447587230.0,-9836.414,17291.047,1.8387353,0.25758174,0.17064245,0.022066556,1.9308689,310.6569,0.35786074,3.3006585,250.9732,3.4327118,0.42100972,161.16588,15.802558
1.5288181,95330270.0,-3803.8306,339.46997,2.3784273,0.34223723,0.075574405,0.006742194,2.5038898,1326.8748,4.043391,6.564115,178.61871,0.11512525,0.7917566,719.41956,28.5985
0.9045475,13983400.0,1853.547,21.60792,1.8957369,0.26170486,0.032490816,0.0042869225,1.9880913,1599.3232,10.0,10.0,0.0,10.0,10.0,0.0,16.977722
1.6875746,34604076.0,-324.6433,81.765564,0.7842057,0.07386045,0.06883514,0.0052937386,0.80238026,521.9858,6.9710903,4.419213,683.7128,7.832817,7.04462,878.36786,37.946297
7.6181483,153448620.0,-15288.278,5219.446,1.9729097,0.2547079,0.07412544,0.019944543,2.0573876,352.76495,3.4495015,1.1341623,184.01895,2.3843265,6.6373315,55.139202,18.99885
0.5753559,15490268.0,-1.364242e-12,12.216156,1.2176951,0.25516048,0.053374734,0.0030420935,1.3480928,1518.0356,10.0,10.0,0.0,10.0,10.0,0.0,35.562874
1.3725,73197490.0,-1184.8512,112.193306,0.9729262,0.15024526,0.086803064,0.0043824976,1.0316653,833.304,2.078954,3.2687497,197.1662,3.1012733,0.94747144,109.68923,70.14441
0.3018259,7479680.5,434.4371,7.9882255,1.6222231,0.27035335,0.014975521,0.0035799844,1.7354149,1679.2667,10.0,10.0,0.0,10.0,10.0,0.0,23.208546
14.400509,332396670.0,-67592.18,2855.0903,2.4766865,0.24066621,0.18995447,0.010608809,2.5377073,865.88446,9.538198,2.0889378,991.9937,8.58012,9.658375,415.94727,17.112173
3.6698563,135458240.0,20798.816,826.0837,1.425193,0.1143329,0.14132978,0.008550188,1.4492874,586.87445,10.0,10.0,1000.0,10.0,10.0,1000.0,16.23071
0.3177773,4580110.5,-109.65301,5.86286,0.95293504,0.20942496,0.016404586,0.0039381846,1.0643348,940.7223,10.0,10.0,1000.0,10.0,10.0,1000.0,104.0409
1.4074557,15972267.0,2198.2893,85.141335,0.7435419,0.07748848,0.035030212,0.007995627,0.76454735,331.1444,6.8730555,8.477767,751.38245,6.8730555,8.477767,751.38245,34.259212
29.058718,1054549900.0,398107.16,46851.23,2.958681,0.2657996,0.24183644,0.023627583,3.0211778,453.262,6.340608,3.0039637,945.60486,1.8559353,3.7278988,7.9966707,6.8326173
1.3436294,32344482.0,-295.5083,26.166758,1.131448,0.22672631,0.05657506,0.0030889844,1.2429887,1381.9501,5.7586656,5.8729362,116.47691,6.973988,5.985683,715.5951,78.52789
0.25757194,4085897.5,-1.1368684e-13,1.1848471,0.6413418,0.04967909,0.024445456,0.0018378322,0.6514607,1209.7644,5.8269296,0.30494764,352.8579,5.8269296,0.30494764,352.8579,46.69639
0.9972102,23204754.0,191.21074,21.744886,1.3661554,0.3192854,0.043741398,0.0034610985,1.5448655,1595.8812,9.273458,7.3662515,889.0879,9.850387,9.7179,944.71295,74.57568
1.7530425,30335272.0,1.0913936e-11,151.07205,1.7933851,0.14062393,0.056792066,0.0074777524,1.8223703,816.6172,7.325107,1.9718972,113.05545,7.325107,1.9718972,113.05545,16.47912
1.5850244,42906676.0,1215.4636,100.26992,1.3303287,0.18413018,0.08666127,0.0054297633,1.3954636,912.84204,6.9866757,5.0268674,502.941,9.504269,5.725163,891.7772,48.354374
0.5089331,16015662.0,2.728484e-12,48.88058,2.22239,0.20829116,0.01919063,0.005811124,2.2734022,1301.3094,5.7037725,2.0084233,290.6839,5.7037725,2.0084233,290.6839,19.090378
0.32786366,17917878.0,-1095.0142,28.377295,1.4302152,0.14853165,0.021924304,0.0043500676,1.4703455,1168.3613,1.7862444,4.116174,173.00766,6.622032,7.0361314,161.7851,33.797806
5.6161633,277409730.0,58665.355,2702.8704,1.7970707,0.21264333,0.15560134,0.010801954,1.8620766,596.5485,10.0,10.0,0.0,10.0,10.0,0.0,15.46063
9.924357,290078370.0,95.14263,2455.2922,2.8749003,0.29669535,0.16655217,0.0100591695,2.9545827,1015.5522,10.0,10.0,0.0,10.0,10.0,0.0,8.862898
0.06442617,4682677.0,-55.876274,1.823479,0.743003,0.07562505,0.01028487,0.0021540516,0.7630469,1222.7789,0.9348456,7.129343,389.70447,7.842778,0.37531328,189.78294,63.47487
0.54164916,22066430.0,4100.059,95.41818,0.6479086,0.09774867,0.025105134,0.007182306,0.68532443,329.56924,10.0,10.0,0.0,10.0,10.0,0.0,52.357704
1.3838652,68742970.0,-3402.8877,292.83084,2.093453,0.3868412,0.04610812,0.0072131995,2.27088,1100.2716,2.0928023,2.9011843,585.08105,0.55609745,0.5839475,359.7137,41.63159
0.46081963,12444607.0,202.63641,7.015404,0.79936117,0.20702061,0.021978067,0.0026350503,0.9252424,1232.3094,0.37680122,0.8832163,221.1099,5.493366,0.69705623,99.595535,130.47252
1.1108723,46876852.0,13669.263,475.5291,2.648145,0.29737422,0.044458814,0.010998628,2.734677,858.6115,10.0,10.0,0.0,10.0,10.0,0.0,10.063834
1.6279508,16569866.0,-48.94026,46.281635,1.8598584,0.20191169,0.04582449,0.0058441805,1.9167608,1146.8934,4.6932163,9.873531,841.977,9.220332,4.8643093,648.4872,27.940928
0.56346905,9728282.0,111.1084,5.807908,1.2636889,0.17717339,0.02783704,0.0027331738,1.3271102,1717.5729,10.0,10.0,1000.0,10.0,10.0,1000.0,54.85486
1.9223349,41475220.0,3.637979e-12,96.24156,1.0264018,0.15088671,0.053314723,0.005212625,1.0828092,710.8287,9.692072,8.999509,631.45416,9.692072,8.999509,631.45416,64.45464
0.76691246,16182512.0,550.11237,12.134565,1.0769011,0.3484606,0.04812769,0.0030645835,1.3279027,1533.4764,4.3467507,1.9790823,161.17433,2.6373744,3.2819138,31.99324,97.525696
3.8397338,50923544.0,-876.54596,514.85187,0.589645,0.05229392,0.04827399,0.011415071,0.6017889,189.26152,1.3743705,4.652387,579.05206,9.279328,8.224983,511.02853,21.940197
3.2682698,136648320.0,372.13983,571.3191,1.8377994,0.27472118,0.12110428,0.0072931624,1.9420781,949.7941,8.047978,1.5800601,117.55193,1.9820758,6.00079,714.71533,37.317997
3.4348528,67996984.0,1648.3289,138.79143,1.6153331,0.29222402,0.0834917,0.0049942373,1.746897,1222.7306,9.500337,9.330881,845.4341,5.2489657,9.925502,747.0432,51.836113
2.1675353,65019056.0,1.0913936e-11,201.57619,1.7305099,0.20141575,0.07118178,0.0058547724,1.7911346,1017.25287,4.178061,0.845606,31.983915,4.178061,0.845606,31.983915,28.1419
0.42454755,17236052.0,-551.1445,43.000393,0.85353285,0.07892836,0.017626079,0.00555535,0.8726149,552.4657,5.2076974,0.82111514,345.50067,6.9773345,2.0677893,115.49107,40.64703
2.098922,68995330.0,10334.011,276.26758,2.8740902,0.45085996,0.1260858,0.0069203945,3.0528765,1525.6472,4.33811,5.8262267,971.1755,4.33811,5.8262267,971.1755,25.502054
3.3914387,37641724.0,4476.0977,275.6954,1.3869972,0.11589751,0.06750663,0.009392956,1.4124058,521.8906,0.36510593,7.7689996,189.17656,0.44215235,4.9987516,187.5902,8.726055
0.16601458,2156225.8,0.0,0.74709326,0.93051964,0.083698146,0.017128784,0.0020018145,0.9502227,1614.3031,10.0,10.0,0.0,10.0,10.0,0.0,21.87723
0.3863763,14252890.0,-73.397194,37.87858,1.4412236,0.14457777,0.025973303,0.005845722,1.4790152,907.2507,1.6838256,7.2897196,184.70494,0.7947678,0.13122417,913.35706,29.95499
0.12253959,3874692.0,59.295433,0.9522931,0.68518317,0.07081997,0.01110929,0.0017526724,0.7042306,1420.5227,1.7287651,6.7632694,232.5566,2.7569852,0.6777036,255.9807,70.56087
0.56157684,7188676.0,167.11102,4.994021,0.6454527,0.056320123,0.03197403,0.0029189072,0.6583279,789.84436,9.528488,2.7647336,488.97397,5.8174214,3.302965,910.8451,55.270874
11.864595,200896460.0,-7712.299,1455.7206,2.555215,0.4029537,0.17747426,0.009650509,2.7157648,1008.87946,5.6874533,0.6644849,246.02986,4.904253,2.0154877,327.9931,28.482935
4.579897,146417940.0,-2.910383e-11,1478.4542,2.9759374,0.27707905,0.08657402,0.010741001,3.043367,957.73975,2.8648264,9.411978,871.13306,2.8648264,9.411978,871.13306,13.745599
1.1308135,19584746.0,-334.1931,23.534273,1.3725003,0.34480423,0.054830074,0.0038986232,1.5771394,1438.7278,10.0,10.0,0.0,10.0,10.0,0.0,34.670395
0.9435726,20302850.0,-372.39328,19.248558,1.7284794,0.19280316,0.04553182,0.0035761136,1.784228,1832.44,10.0,10.0,0.0,10.0,10.0,0.0,15.835529
7.454971,304847460.0,-2.910383e-11,4733.8364,1.582401,0.20119902,0.13259242,0.013460212,1.6481906,418.25595,3.3053813,1.0171385,194.60104,3.3053813,1.0171385,194.60104,28.915447
0.60386026,8768595.0,-133.14944,6.5601387,1.0436752,0.24726033,0.0462829,0.003098913,1.1836215,1368.4261,5.708685,1.9399598,133.33827,1.9681287,4.8633823,186.28467,94.635506
12.761061,553037400.0,-67031.164,26893.771,2.7163026,0.2461422,0.12815405,0.024349097,2.774661,397.88843,0.77435464,1.9010583,138.93921,4.8180795,3.6211677,539.6404,6.059047
0.2992038,11876427.0,-543.10425,22.179972,2.026781,0.29454854,0.01726541,0.004699044,2.1357467,1562.8315,10.0,10.0,1000.0,10.0,10.0,1000.0,35.905983
2.9758132,55837204.0,-1.8189894e-12,139.47679,1.5776743,0.23222758,0.08779288,0.005281949,1.664593,1053.2196,8.331665,4.5237346,715.23663,8.331665,4.5237346,715.23663,42.621986
0.21513207,5326920.0,162.01555,3.20808,0.7456444,0.16155303,0.016015287,0.002754326,0.8305617,1070.2554,10.0,10.0,1000.0,10.0,10.0,1000.0,131.4235
1.770477,48981650.0,1.4551915e-11,258.4665,1.9054327,0.21190095,0.089148715,0.007678015,1.9665287,856.081,8.41119,6.0667043,768.144,8.41119,6.0667043,768.144,26.264585
0.142498,6328059.0,-57.032257,2.9144747,0.537572,0.044756286,0.018659463,0.0023178381,0.5473496,806.5289,0.70059663,2.4567232,49.616467,0.54190093,1.425096,835.871,41.099037
2.758726,66619096.0,0.0,1528.8666,1.2732784,0.17963944,0.06847263,0.016319636,1.3379536,279.29013,10.0,10.0,0.0,10.0,10.0,0.0,24.706032
5.515511,72058504.0,-276.81134,364.1089,2.4082937,0.29208612,0.10386308,0.008143851,2.4996781,1112.0161,7.6921716,1.9529532,828.8398,4.1684594,2.5972588,74.35313,23.841476
18.7152,274582460.0,192768.25,18271.232,2.757003,0.6349765,0.12764265,0.028183132,3.1081595,381.02704,3.7719572,2.4810665,728.47595,3.7719572,2.4810665,728.47595,32.658157
2.3255594,52892316.0,1.8189894e-11,210.37054,2.7130423,0.30410197,0.12309956,0.0067647863,2.8013783,1404.6741,9.978111,5.5272827,915.7754,9.978111,5.5272827,915.7754,19.24176
2.1859121,54233484.0,2759.3022,293.22318,2.6573226,0.23597038,0.10299069,0.008235317,2.712188,1166.4185,9.953048,3.698701,512.2044,2.532909,5.9464264,300.95135,14.924267
8.388295,228617680.0,2.910383e-11,1819.1603,2.6300428,0.2649338,0.1647189,0.009384557,2.6995702,957.00464,0.7862445,4.587861,471.54755,0.7862445,4.587861,471.54755,15.965731
0.8202099,21347522.0,743.7954,25.952124,1.2709656,0.09894997,0.02674889,0.0039700614,1.2912197,1171.0824,10.0,10.0,0.0,10.0,10.0,0.0,13.619074
3.7346153,193717230.0,17196.285,1451.422,1.6117388,0.17927971,0.122920476,0.009502337,1.6634401,607.7073,5.1716504,0.28933173,153.04662,5.1716504,0.28933173,153.04662,27.364067
6.3380423,90153656.0,-3485.5798,350.2441,2.991748,0.6437625,0.11524587,0.007001382,3.3281844,1688.5488,10.0,10.0,1000.0,10.0,10.0,1000.0,32.465294
6.6409445,199589260.0,4.3655746e-11,2202.8335,2.2655294,0.39577684,0.16347173,0.011108437,2.438315,733.95184,5.101493,3.9279394,657.3426,5.101493,3.9279394,657.3426,33.513027
0.7358344,19082348.0,-482.32568,24.998304,1.9365262,0.17768064,0.034897268,0.004054364,1.979161,1729.1863,1.8310648,2.2218075,396.92007,4.8160796,3.1654565,155.35094,21.793695
